credit_line,city,socioeconomic_level,housing_status,invoice_value,has_disability,age,dependents,gender,income,target,approved_limit,invoice_to_income_ratio,limit_to_income_ratio,age_group,income_category,default
8082,5001,2,2,11.695255355062796,2,25,2,2,1650000,1,14.731801689838347,7.088029252747602e-06,8.928359249381272e-06,18-25,Bajo,0
8013,5001,3,2,12.930456831011965,2,40,2,2,2000000,1,14.866332532446323,6.465225182893391e-06,7.4331625496418865e-06,36-45,Medio,0
702,68001,3,1,12.073871795912016,2,57,0,1,5000000,1,14.062371417145494,2.414773876227628e-06,2.8124737209343546e-06,56-65,Muy Alto,0
8013,5360,1,1,11.615148062508556,2,19,2,2,1250000,4,0.0,9.292111016318033e-06,0.0,18-25,Muy Bajo,1
699,68001,3,1,11.90074920857032,2,19,0,1,2000000,4,0.0,5.950371629099345e-06,0.0,18-25,Medio,1
8082,5360,2,1,12.36361043974639,2,25,1,1,1900000,4,0.0,6.507159964519171e-06,0.0,18-25,Medio,1
8013,5837,1,2,8.517393171418904,2,52,0,2,1900000,4,0.0,4.482836151885659e-06,0.0,46-55,Medio,1
8013,5579,1,1,11.940752015316775,2,39,0,2,2200000,1,14.866332532446323,5.427612085320313e-06,6.75742080682978e-06,36-45,Alto,0
8013,5001,1,2,10.17443030098361,2,50,0,2,1985000,4,0.0,5.125655000165547e-06,0.0,46-55,Medio,1
8082,5266,4,2,12.850557278777307,2,40,0,2,8000000,1,14.062371417145494,1.606319459057231e-06,1.7577962074186609e-06,36-45,Muy Alto,0
8082,5001,3,1,12.206077645517674,2,43,2,1,2000000,4,0.0,6.103035771240951e-06,0.0,36-45,Medio,1
8013,5001,3,2,12.4118258576403,2,35,0,1,1870000,1,14.866332532446323,6.637336481445892e-06,7.949906193871726e-06,26-35,Medio,0
8013,5001,2,1,11.15546449791053,2,51,0,2,1450000,1,14.866332532446323,7.693418485856583e-06,1.0252636055041564e-05,46-55,Muy Bajo,0
8013,5001,3,1,12.08045840084508,2,32,1,2,1600000,1,0.0,7.550281781602061e-06,0.0,26-35,Bajo,0
8082,5360,3,1,11.937362790320083,2,18,0,1,2300000,4,0.0,5.190155478332437e-06,0.0,18-25,Alto,1
8082,5360,2,2,12.206077645517674,2,36,0,1,3100000,4,14.508658238524095,3.937443131636949e-06,4.680210825262345e-06,36-45,Muy Alto,1
8013,5887,1,2,11.245895332249308,2,28,1,2,1670000,1,14.866332532446323,6.734065028852862e-06,8.90199019787792e-06,26-35,Bajo,0
8013,5001,2,1,11.51293546492023,2,22,2,2,2000000,4,0.0,5.756464854227687e-06,0.0,18-25,Medio,1
699,68001,3,1,11.150074344802594,2,28,0,2,3000000,1,14.731801689838347,3.716690209370795e-06,4.91059892641314e-06,26-35,Muy Alto,0
699,20710,1,1,11.314645243380708,2,57,0,2,3000000,4,0.0,3.77154715727785e-06,0.0,56-65,Muy Alto,1
8013,5631,2,1,12.100717685412471,2,28,2,1,2000000,1,14.866332532446323,6.0503558175283265e-06,7.4331625496418865e-06,26-35,Medio,0
8013,5001,3,2,12.634107789953408,2,47,1,2,2500000,1,14.866332532446323,5.053641094524925e-06,5.946530634366275e-06,46-55,Alto,0
8013,5001,2,2,11.236104199851193,2,22,0,2,1700000,1,14.866332532446323,6.609469170812954e-06,8.744896345617634e-06,18-25,Bajo,0
8082,5001,2,2,12.07824495582233,2,41,1,2,1450000,1,14.648420115681892,8.329818362761357e-06,1.0102351733331143e-05,36-45,Muy Bajo,0
8013,5001,4,2,14.80876270134486,2,45,0,1,2500000,1,14.866332532446323,5.92350271113686e-06,5.946530634366275e-06,36-45,Alto,0
8013,5001,2,2,12.498678824645223,2,51,2,1,2500000,4,0.0,4.999469530070277e-06,0.0,46-55,Alto,1
699,68001,2,2,10.98296798888821,2,60,0,1,3400000,1,14.731801689838347,3.230283752530723e-06,4.332881575575521e-06,56-65,Muy Alto,0
8013,5045,1,2,12.671434267311104,2,34,0,2,1300000,4,0.0,9.747249630816518e-06,0.0,26-35,Muy Bajo,1
702,68001,2,1,11.261202381772703,2,59,0,2,1500000,1,14.77102238760702,7.507463249539636e-06,9.847341693510218e-06,56-65,Muy Bajo,0
8013,5001,2,1,13.025431683656558,2,65,0,1,1380000,4,0.0,9.438711771699121e-06,0.0,56-65,Muy Bajo,1
25,66687,1,1,10.461845406747434,2,22,0,1,1300000,1,14.866332532446323,8.047567199369411e-06,1.1435631612934392e-05,18-25,Muy Bajo,0
699,68547,2,1,11.011521979783142,2,24,0,2,2000000,4,0.0,5.505758237012452e-06,0.0,18-25,Medio,1
8013,5837,1,2,9.210440366976515,2,31,0,2,1750000,1,14.866332532446323,5.263105773640424e-06,8.49504230708801e-06,26-35,Medio,0
702,68502,2,1,10.506108093896517,2,35,1,2,2000000,1,14.077875591662238,5.2530514204225484e-06,7.038934276363981e-06,26-35,Medio,0
699,68001,1,1,12.054854328787425,2,26,0,1,2300000,4,0.0,5.2412387337168225e-06,0.0,26-35,Alto,1
8082,5001,1,2,11.51293546492023,2,30,2,2,1450000,1,14.978661680269909,7.939950017220836e-06,1.0330104379424503e-05,26-35,Muy Bajo,0
699,68679,2,2,11.080464218191493,2,50,2,1,3000000,1,15.123843647884687,3.693486841568217e-06,5.041279535535051e-06,46-55,Muy Alto,0
8082,5001,3,1,11.350418300109132,2,61,0,2,1500000,1,14.062371417145494,7.566940488779096e-06,9.37490802815831e-06,56-65,Muy Bajo,0
8082,5001,2,2,12.611541086966117,2,37,0,2,1850000,4,15.705950883514904,6.817045551308414e-06,8.48969859125206e-06,36-45,Medio,1
8082,5001,2,1,12.611541086966117,2,28,0,2,1800000,4,0.0,7.006407822532386e-06,0.0,26-35,Medio,1
8013,5001,1,2,10.816874071262893,2,27,1,1,1800000,1,14.866332532446323,6.0093711454954154e-06,8.259069040765157e-06,26-35,Medio,0
8082,5002,2,2,11.77528972943772,2,19,0,1,1000000,1,16.118095750958314,1.1775277954159767e-05,1.611807963287868e-05,18-25,Muy Bajo,0
8013,5001,1,1,12.252374000897015,2,25,3,2,2200000,4,0.0,5.569258378017562e-06,0.0,18-25,Alto,1
8082,5001,2,1,12.432108011514911,2,20,1,2,1800000,4,0.0,6.906722835995598e-06,0.0,18-25,Medio,1
8013,5736,1,1,11.039283223998446,2,34,0,2,1650000,4,0.0,6.690470626380496e-06,0.0,26-35,Bajo,1
8082,5001,2,2,12.470277522722604,2,60,1,1,2600000,1,14.062371417145494,4.79625874094764e-06,5.408602310978147e-06,56-65,Muy Alto,0
702,68001,2,1,11.253091995338186,2,63,0,1,2000000,1,14.77102238760702,5.626543184397501e-06,7.38550750104976e-06,56-65,Medio,0
8013,5001,2,2,12.332251448996963,2,42,0,1,2200000,1,14.866332532446323,5.605566292468487e-06,6.75742080682978e-06,36-45,Alto,0
8082,5001,2,1,11.51293546492023,2,46,0,2,1700000,4,0.0,6.77231099565249e-06,0.0,46-55,Bajo,1
8082,5001,3,2,11.522984700784123,2,52,0,2,1900000,1,15.319588176962746,6.0647255979255395e-06,8.062936902118865e-06,46-55,Medio,0
25,17495,1,1,9.939481912759504,2,41,0,2,3000000,1,14.866332532446323,3.3131595331999904e-06,4.955442525667933e-06,36-45,Muy Alto,0
8082,5001,3,2,12.206077645517674,2,29,0,2,1900000,1,14.062371417145494,6.424248011194559e-06,7.4012442188954075e-06,26-35,Medio,0
8013,5088,2,2,12.206632488788689,2,33,0,1,4200000,4,13.592368256649284,2.9063403767734075e-06,3.236277385802833e-06,26-35,Muy Alto,1
8013,5837,1,1,8.517393171418904,2,52,1,1,3500000,1,14.866332532446323,2.433540210822484e-06,4.247522367121131e-06,46-55,Muy Alto,0
699,68547,2,1,10.854971667978388,2,32,0,2,2000000,4,0.0,5.427483120247634e-06,0.0,26-35,Medio,1
8013,5045,2,2,12.236757027661168,2,20,0,1,1300000,4,0.0,9.412882780598759e-06,0.0,18-25,Muy Bajo,1
8013,5893,1,2,10.505341474649684,2,45,0,2,1500000,1,14.866332532446323,7.003556314062247e-06,9.910881747709716e-06,36-45,Muy Bajo,0
699,68547,3,1,11.67833820336127,2,39,0,2,2000000,1,14.062371417145494,5.839166182097544e-06,7.0311821929816505e-06,36-45,Medio,0
8013,5001,2,2,12.474166617673216,2,26,0,2,2800000,4,0.0,4.455057915219751e-06,0.0,26-35,Muy Alto,1
101,63130,1,2,14.508658238524095,2,62,0,2,3000000,1,14.978661680269909,4.836217800768765e-06,4.992885562461448e-06,56-65,Muy Alto,0
8013,5001,3,2,12.752145714850212,2,52,1,2,1600000,1,14.866332532446323,7.970086090477576e-06,9.291452025621437e-06,46-55,Bajo,0
8013,5790,1,2,11.780575733866955,2,53,0,2,3000000,1,14.866332532446323,3.926857269003228e-06,4.955442525667933e-06,46-55,Muy Alto,0
8013,5585,2,2,12.345838935721968,2,40,1,1,1850000,1,14.866332532446323,6.673422844486013e-06,8.035851079240672e-06,36-45,Medio,0
699,68276,3,1,11.58096721762036,2,30,1,2,5000000,4,0.0,2.316192980285476e-06,0.0,26-35,Muy Alto,1
8013,5001,2,2,14.754383579702369,2,24,0,1,1800000,4,13.815511557963774,8.196875212681753e-06,7.675279934824355e-06,18-25,Medio,1
8013,5045,2,2,12.902349922224026,2,48,0,2,1350000,4,0.0,9.557289159211012e-06,0.0,46-55,Muy Bajo,1
8082,5001,3,1,12.40258881379214,2,24,1,2,1500000,4,13.815511557963774,8.268387030270072e-06,9.21033489841925e-06,18-25,Muy Bajo,1
8082,5001,3,2,13.727772735358728,2,68,0,2,1600000,1,14.062371417145494,8.579852597191333e-06,8.788976642605533e-06,65+,Bajo,0
8013,5172,1,2,12.857754395442564,2,41,1,2,1800000,4,0.0,7.14319291791647e-06,0.0,36-45,Medio,1
8013,5088,2,2,12.429220196836384,2,34,0,2,2150000,4,0.0,5.781029960840197e-06,0.0,26-35,Alto,1
699,68081,1,2,9.663324996052324,2,41,0,1,2100000,1,14.151983508870948,4.601581140224374e-06,6.739036557063996e-06,36-45,Alto,0
8013,5030,1,1,11.121082157436105,2,19,0,1,1400000,4,0.0,7.943624438436905e-06,0.0,18-25,Muy Bajo,1
8013,5001,1,2,11.578376070032768,2,57,0,1,1450000,4,0.0,7.985081437897469e-06,0.0,56-65,Muy Bajo,1
702,68001,1,2,10.07200594918639,2,52,0,1,2000000,4,0.0,5.036000456592967e-06,0.0,46-55,Medio,1
8013,5837,1,2,11.75422322686448,2,28,0,1,2300000,1,14.866332532446323,5.110529615797767e-06,6.4636200299244754e-06,26-35,Alto,0
8082,5001,2,2,12.611541086966117,2,50,1,1,1450000,1,14.731801689838347,8.697608544384533e-06,1.0159856227573875e-05,46-55,Muy Bajo,0
8013,5001,1,2,10.670535540935608,2,35,2,2,1900000,4,0.0,5.616068381509067e-06,0.0,26-35,Medio,1
699,68001,4,1,12.817630089050164,2,47,0,1,3000000,4,0.0,4.272541938836075e-06,0.0,46-55,Muy Alto,1
8013,5045,1,2,11.999146872238798,2,58,0,2,2200000,1,14.866332532446323,5.4541551900380035e-06,6.75742080682978e-06,56-65,Alto,0
8082,5001,2,2,12.206077645517674,2,25,1,2,2000000,4,0.0,6.103035771240951e-06,0.0,18-25,Medio,1
8013,5001,4,2,10.962232252205215,2,33,3,1,3000000,1,14.866332532446323,3.6540761993763385e-06,4.955442525667933e-06,26-35,Muy Alto,0
25,66682,2,1,10.90415619687411,2,35,1,2,1650000,4,0.0,6.608575508059759e-06,0.0,26-35,Bajo,1
8013,5212,2,1,12.3159758276374,2,65,0,2,1500000,1,14.866332532446323,8.210645077994882e-06,9.910881747709716e-06,56-65,Muy Bajo,0
8013,5001,3,2,13.72758603691275,2,21,0,1,2000000,1,14.866332532446323,6.863789586561582e-06,7.4331625496418865e-06,18-25,Medio,0
8013,5045,1,2,12.323740118953944,2,50,0,2,1300000,4,0.0,9.479792799354726e-06,0.0,46-55,Muy Bajo,1
8013,5001,3,1,12.70656910669531,2,31,1,1,1700000,4,0.0,7.474448018968995e-06,0.0,26-35,Bajo,1
8013,5001,2,2,12.031796636344026,2,28,0,2,1860000,1,14.866332532446323,6.468704391204105e-06,7.992647602042324e-06,26-35,Medio,0
101,5059,1,2,10.646067547864224,2,64,0,1,3000000,1,14.062371417145494,3.548687999725408e-06,4.687455576563306e-06,56-65,Muy Alto,0
25,17380,2,1,13.010289264791794,2,58,0,2,3000000,1,14.866332532446323,4.336761642676717e-06,4.955442525667933e-06,56-65,Muy Alto,0
8013,5308,2,2,11.695255355062796,2,31,0,2,1800000,1,13.815511557963774,6.4973604765012885e-06,7.675279934824355e-06,26-35,Medio,0
702,68547,2,1,10.734307538221143,2,20,0,2,2700000,1,14.403297778421797,3.975667986130799e-06,5.334552756988533e-06,18-25,Muy Alto,0
25,17380,3,1,12.742832062522584,2,25,0,1,1500000,4,0.0,8.495215711537915e-06,0.0,18-25,Muy Bajo,1
699,68001,1,1,10.302062309939538,2,48,1,2,2500000,1,14.062371417145494,4.120823275646505e-06,5.624946316879671e-06,46-55,Alto,0
8013,5001,2,2,12.309819860518026,2,25,0,2,2000000,4,0.0,6.154906852805587e-06,0.0,18-25,Medio,1
8013,0,2,2,13.013008227140215,2,31,0,2,1850000,4,0.0,7.034054698965144e-06,0.0,26-35,Medio,1
8013,5101,2,1,11.475389731441124,2,30,0,1,1800000,1,14.508658238524095,6.375212975682305e-06,8.060361210090492e-06,26-35,Medio,0
8082,5001,4,2,12.899222326086994,2,20,0,1,1400000,4,13.815511557963774,9.213723651688102e-06,9.868215492677343e-06,18-25,Muy Bajo,1
101,63130,2,1,11.53488263232227,2,42,0,2,1500000,1,14.062371417145494,7.689916628270428e-06,9.37490802815831e-06,36-45,Muy Bajo,0
8013,5837,1,2,11.971444649711977,2,18,0,2,1300000,4,0.0,9.20879649301191e-06,0.0,18-25,Muy Bajo,1
101,5059,3,1,11.580593459194764,2,59,0,1,5000000,1,15.319588176962746,2.316118228615307e-06,3.0639170226091447e-06,56-65,Muy Alto,0
8082,5001,3,2,13.23099533605241,2,50,1,2,1500000,1,14.88022163978423,8.820657676929823e-06,9.920141146428722e-06,46-55,Muy Bajo,0
702,68547,2,1,11.4784892876491,2,33,0,1,3000000,4,0.0,3.82616182049576e-06,0.0,26-35,Muy Alto,1
8013,5212,3,1,11.51293546492023,2,48,1,1,1950000,4,13.592368256649284,5.904066441463481e-06,6.970441685234666e-06,46-55,Medio,1
8013,5659,1,2,12.469444094924292,2,24,0,1,4000000,4,12.765691290604371,3.117360244391012e-06,3.1914220247955866e-06,18-25,Muy Alto,1
8013,5001,1,1,10.886483207204272,2,20,0,2,1700000,4,0.0,6.403809884349639e-06,0.0,18-25,Bajo,1
8013,5001,2,1,9.210440366976515,2,47,4,1,1350000,4,13.815511557963774,6.8225433662467766e-06,1.0233704684636363e-05,46-55,Muy Bajo,1
8082,5736,2,2,11.350418300109132,2,49,0,1,2950000,4,0.0,3.847598119495258e-06,0.0,46-55,Muy Alto,1
699,68001,1,1,10.777809799587782,2,27,0,2,2000000,4,0.0,5.388902205342789e-06,0.0,26-35,Medio,1
8013,5172,1,2,12.03996493109922,2,23,1,1,1800000,1,14.866332532446323,6.688865690129739e-06,8.259069040765157e-06,18-25,Medio,0
8013,5001,5,2,13.020237624256431,2,34,0,1,2500000,4,0.0,5.208092966465386e-06,0.0,26-35,Alto,1
8013,5250,1,2,10.819798284210286,2,36,2,1,2300000,4,0.0,4.70425807824009e-06,0.0,36-45,Alto,1
8013,5001,1,2,12.456286468367049,2,24,2,1,2000000,4,0.0,6.228140120113464e-06,0.0,18-25,Medio,1
25,66682,2,1,11.819358140946951,2,70,0,2,1350000,1,14.866332532446323,8.755073619165431e-06,1.1012090015078747e-05,65+,Muy Bajo,0
8013,5001,2,2,11.773850232320246,2,56,0,2,1800000,4,0.0,6.541024272942207e-06,0.0,56-65,Medio,1
8082,5001,2,1,12.037659911047468,2,43,0,1,4000000,4,0.0,3.0094142254083107e-06,0.0,36-45,Muy Alto,1
8013,5495,1,2,10.819798284210286,2,50,3,1,1700000,1,14.866332532446323,6.364583482133414e-06,8.744896345617634e-06,46-55,Bajo,0
8013,5001,1,2,12.640902362268244,2,39,1,2,1500000,4,0.0,8.427262623337081e-06,0.0,36-45,Muy Bajo,1
8013,5001,2,1,11.642663421605851,2,29,1,2,1700000,4,0.0,6.848621513520199e-06,0.0,26-35,Bajo,1
8082,5001,3,2,12.980802117227352,2,32,0,2,3200000,1,14.062371417145494,4.056499393977487e-06,4.394489694579937e-06,26-35,Muy Alto,0
25,0,1,1,11.339202831239636,2,64,0,2,2000000,1,14.866332532446323,5.669598580820527e-06,7.4331625496418865e-06,56-65,Medio,0
8013,5790,1,1,10.986089015931872,2,25,0,2,1530000,4,0.0,7.180445644108646e-06,0.0,18-25,Bajo,1
8013,5088,2,1,11.043465687810134,2,39,1,1,2200000,1,14.866332532446323,5.019754849116038e-06,6.75742080682978e-06,36-45,Alto,0
8013,5172,1,2,8.517393171418904,2,69,0,2,2800000,1,14.866332532446323,3.0419250462478063e-06,5.30940257965848e-06,65+,Muy Alto,0
702,68001,3,1,10.819798284210286,2,18,0,2,1200000,4,0.0,9.016491056432692e-06,0.0,18-25,Muy Bajo,1
8082,5001,2,2,12.899222326086994,2,30,0,2,2000000,1,15.068273812173889,6.449607938239528e-06,7.534133139020375e-06,26-35,Medio,0
8013,5615,3,1,13.80641229399899,2,24,0,2,2000000,1,14.866332532446323,6.903202695398147e-06,7.4331625496418865e-06,18-25,Medio,0
702,68307,1,1,10.507147566594536,2,25,0,1,1800000,1,14.45736497045232,5.837300960718653e-06,8.031864965881863e-06,18-25,Medio,0
8013,5088,1,1,11.417922238051046,2,27,0,2,1300000,1,14.866332532446323,8.783010350031305e-06,1.1435631612934392e-05,26-35,Muy Bajo,0
8013,5001,2,1,11.667430367767407,2,22,0,2,1800000,4,14.077875591662238,6.481902158814027e-06,7.821037650346994e-06,18-25,Medio,1
8013,5837,1,1,13.388040609467726,2,27,1,1,2500000,4,13.592368256649284,5.35521410170145e-06,5.4369451278816625e-06,26-35,Alto,1
699,68307,2,1,11.569457015705884,2,30,0,1,2800000,1,14.151983508870948,4.131947458485152e-06,5.054278019497474e-06,26-35,Muy Alto,0
8082,5001,2,1,11.224416383974466,2,37,0,1,3900000,4,0.0,2.8780547451076207e-06,0.0,36-45,Muy Alto,1
8013,5001,2,1,9.210440366976515,2,22,1,2,1400000,4,0.0,6.5788812772108845e-06,0.0,18-25,Muy Bajo,1
8013,5266,2,2,12.48985964201307,2,67,0,2,1700000,1,14.866332532446323,7.346971938259489e-06,8.744896345617634e-06,65+,Bajo,0
8013,5088,1,1,10.402412645043732,2,21,0,2,1800000,1,14.866332532446323,5.779114925516004e-06,8.259069040765157e-06,18-25,Medio,0
8013,5147,1,1,12.172624439353752,2,27,0,2,1960000,4,0.0,6.210519504507269e-06,0.0,26-35,Medio,1
8013,5347,2,2,10.819538255605677,2,20,0,1,2000000,4,12.765691290604371,5.409766422919627e-06,6.382842453880959e-06,18-25,Medio,1
8013,5079,2,2,11.350418300109132,2,55,0,2,2000000,1,14.866332532446323,5.67520631245141e-06,7.4331625496418865e-06,46-55,Medio,0
8013,5001,2,2,13.533087963511456,2,34,0,2,4000000,4,0.0,3.3832711450600776e-06,0.0,26-35,Muy Alto,1
8013,5001,3,2,12.548509203032369,2,31,0,2,1702000,1,14.866332532446323,7.3727977850967005e-06,8.734620327747353e-06,26-35,Medio,0
8013,5001,1,2,10.886296095460594,2,24,0,1,1850000,4,0.0,5.8844811951239995e-06,0.0,18-25,Medio,1
8082,5001,2,2,11.407576060361786,2,69,0,2,2000000,4,0.0,5.7037851782883035e-06,0.0,65+,Medio,1
8013,5266,3,2,12.429220196836384,2,73,0,2,4000000,1,14.866332532446323,3.107304272383028e-06,3.7165822039660297e-06,65+,Muy Alto,0
8013,5045,3,1,12.973522243623828,2,28,1,1,2500000,1,14.866332532446323,5.189406821686802e-06,5.946530634366275e-06,26-35,Alto,0
699,68001,1,1,11.378605189831132,2,39,0,1,2000000,1,14.062371417145494,5.689299750265691e-06,7.0311821929816505e-06,36-45,Medio,0
8013,5837,1,1,8.517393171418904,2,39,0,2,1500000,4,0.0,5.678258328773717e-06,0.0,36-45,Muy Bajo,1
8013,5585,2,2,9.356343666096024,2,55,1,1,2500000,1,14.866332532446323,3.742535969424022e-06,5.946530634366275e-06,46-55,Alto,0
8013,5001,1,1,10.896757843893464,2,34,0,2,1300000,4,0.0,8.382114970598841e-06,0.0,26-35,Muy Bajo,1
8013,5001,3,2,12.48620126232704,2,28,0,2,6000000,4,13.815511557963774,2.081033196882307e-06,2.302584875896483e-06,26-35,Muy Alto,1
8013,5001,2,1,11.51293546492023,2,31,1,2,1400000,1,14.866332532446323,8.223519458143408e-06,1.0618801366889255e-05,26-35,Muy Bajo,0
8013,5001,1,2,10.416311178964792,2,48,0,1,2490000,4,0.0,4.183255821569868e-06,0.0,46-55,Alto,1
8082,5001,3,2,13.226966606392974,2,59,0,2,1700000,1,14.151983508870948,7.780564015193506e-06,8.324691284811566e-06,56-65,Bajo,0
8013,5001,4,1,12.21051775139238,2,30,1,1,2000000,1,14.866332532446323,6.105255823068279e-06,7.4331625496418865e-06,26-35,Medio,0
699,68001,2,1,10.288035412388904,2,38,0,2,1800000,4,0.0,5.715572053787139e-06,0.0,36-45,Medio,1
699,68406,2,1,10.979445150639432,2,23,0,1,2500000,4,0.0,4.391776303545251e-06,0.0,18-25,Alto,1
8013,5001,1,1,12.193443229130033,2,18,0,2,2000000,1,14.866332532446323,6.0967185662057335e-06,7.4331625496418865e-06,18-25,Medio,0
8013,5212,2,2,13.105111414396506,2,59,0,2,1900000,1,14.866332532446323,6.897423429985829e-06,7.824381425297315e-06,56-65,Medio,0
8013,5001,1,2,11.108245048910714,2,22,0,2,1550000,1,14.866332532446323,7.16660508535847e-06,9.591176091142085e-06,18-25,Bajo,0
8013,5212,2,2,10.219137356321928,2,30,0,2,1800000,4,0.0,5.677295377236973e-06,0.0,26-35,Medio,1
8013,5001,2,2,11.753169958097134,2,48,0,2,1600000,4,0.0,7.345726632731564e-06,0.0,46-55,Bajo,1
8013,5079,1,2,11.695255355062796,2,19,0,1,2300000,4,12.765691290604371,5.0848914218136416e-06,5.550298147959228e-06,18-25,Alto,1
8013,5001,2,2,11.357195204929411,2,20,0,2,1600000,4,0.0,7.098242566679278e-06,0.0,18-25,Bajo,1
8013,5761,1,1,9.839748711569122,2,55,1,1,1600000,1,14.866332532446323,6.149839101081263e-06,9.291452025621437e-06,46-55,Bajo,0
8013,5425,1,1,10.950824090522444,2,19,0,2,1800000,1,14.866332532446323,6.083787781519257e-06,8.259069040765157e-06,18-25,Medio,0
8082,5001,2,1,12.20186380075612,2,33,0,1,1600000,1,15.1764873675101,7.626160109122507e-06,9.48529867638214e-06,26-35,Bajo,0
8082,5001,1,1,11.289794413577894,2,21,0,1,1400000,1,14.978661680269909,8.064133106746277e-06,1.069903641516678e-05,18-25,Muy Bajo,0
699,5315,2,1,11.82431429836664,2,52,0,1,3500000,1,15.1764873675101,3.3783745485691686e-06,4.336138008963455e-06,46-55,Muy Alto,0
8013,5895,1,2,8.699681400989514,2,49,0,2,1500000,4,0.0,5.799783734137186e-06,0.0,46-55,Muy Bajo,1
8013,5001,1,2,11.842653582486635,2,31,0,1,2500000,4,0.0,4.737059538170839e-06,0.0,26-35,Alto,1
702,68001,2,1,9.596826513486544,2,35,0,1,2000000,1,14.403297778421797,4.7984108575378435e-06,7.201645288388254e-06,26-35,Medio,0
8082,5001,1,2,11.725776226799006,2,43,0,2,2500000,1,14.062371417145494,4.690308614596157e-06,5.624946316879671e-06,36-45,Alto,0
8013,5736,2,1,10.850675995738127,2,21,0,2,2100000,1,12.765691290604371,5.166986108929533e-06,6.0788977198603104e-06,18-25,Alto,0
8013,5380,2,1,9.579072337028126,2,49,1,1,1700000,1,14.866332532446323,5.6347451189900045e-06,8.744896345617634e-06,46-55,Bajo,0
8013,5088,1,1,12.079182011321985,2,20,0,1,1500000,1,14.866332532446323,8.05278263902623e-06,9.910881747709716e-06,18-25,Muy Bajo,0
8013,5001,2,2,12.465794961584884,2,25,0,1,1900000,1,14.866332532446323,6.560941263496642e-06,7.824381425297315e-06,18-25,Medio,0
699,68276,2,2,10.535211354858648,2,40,0,2,1900000,1,15.1764873675101,5.544845163164992e-06,7.987620726257566e-06,36-45,Medio,0
8082,5001,2,2,11.409707097717758,2,42,1,1,2145000,4,0.0,5.319208288349403e-06,0.0,36-45,Alto,1
8082,5001,3,1,12.73670383776449,2,42,0,2,1400000,1,14.731801689838347,9.097639100089564e-06,1.0522707976521694e-05,36-45,Muy Bajo,0
8013,5001,2,2,8.517393171418904,2,24,0,2,1400000,4,0.0,6.083847919693561e-06,0.0,18-25,Muy Bajo,1
25,66170,3,1,10.819798284210286,2,47,2,1,3000000,4,0.0,3.606598225870687e-06,0.0,46-55,Muy Alto,1
699,68001,1,1,13.030223965398546,2,39,0,1,2800000,1,14.062371417145494,4.653649754195997e-06,5.0222737124542076e-06,36-45,Muy Alto,0
8013,5756,2,1,11.721101560682651,2,40,0,1,2000000,4,0.0,5.860547850067401e-06,0.0,36-45,Medio,1
8082,5001,2,1,12.651761169045855,2,71,1,2,1300000,4,0.0,9.732116489945666e-06,0.0,65+,Muy Bajo,1
8013,5001,1,2,11.644129150585574,2,30,0,2,1633000,1,14.866332532446323,7.130509504026987e-06,9.103688566293788e-06,26-35,Bajo,0
699,68655,1,1,10.592601610981909,2,47,0,2,2000000,1,14.978661680269909,5.296298157341876e-06,7.489327095471406e-06,46-55,Medio,0
8013,5001,3,1,12.099294458784726,2,31,0,2,2480000,1,14.866332532446323,4.878745798402794e-06,5.994486507241861e-06,26-35,Alto,0
8082,5001,1,2,11.78296023574194,2,20,0,2,1450000,1,14.690979711984754,8.126173868667635e-06,1.0131703158814893e-05,18-25,Muy Bajo,0
8082,5001,4,1,12.119991744604304,2,22,0,1,1800000,4,0.0,6.7333250062662765e-06,0.0,18-25,Medio,1
