LineaDeCredito,CiudadDeResidencia,Estrato,UstedEsArrendadorOPropietario,ValorFactura,UstedTieneAlgunaDiscapacidad,Edad,PersonasACargo,Genero,IngresoPrincipalMensual,Viabilidad,ValorCupoAprobado
8013,5001,1,1,9.680406499268875,2,22,1,2,1500000,4,12.784838186621402
8013,5045,1,1,13.32869764090828,2,22,0,1,1700000,4,0.0
8013,5001,1,2,10.199770035207079,2,33,2,2,1600000,1,14.866332532446323
699,20614,1,1,9.0583540149783,2,28,1,2,2500000,1,14.978661680269907
8013,5001,3,2,12.86558806560373,2,30,1,1,2000000,1,14.866332532446323
8013,5837,2,1,8.517393171418904,2,28,0,2,1300000,1,14.866332532446323
8013,5001,1,1,11.36610617801877,2,21,0,2,1850000,4,0.0
8013,5045,1,1,12.18030858414349,2,43,0,2,2000000,1,13.592368256649284
8013,5837,1,1,8.699681400989514,2,42,0,2,1350000,1,14.866332532446323
8013,5250,1,2,11.027377648388507,2,55,0,2,1800000,4,12.765691290604371
8013,5001,1,1,8.987321812850125,2,47,2,1,2600000,1,14.866332532446323
8082,5001,2,2,12.206077645517674,2,44,0,2,1450000,4,0.0
8082,5360,3,1,12.611541086966115,2,29,0,2,1900000,4,13.592368256649284
702,68081,1,2,13.375780038888216,2,55,0,2,3000000,1,14.285514812209815
699,68276,3,1,12.051848629680562,2,44,0,1,2200000,4,0.0
699,68547,3,1,11.662887384176033,2,50,0,2,2300000,1,15.319588176962746
8013,5642,2,2,12.108702345133898,2,49,1,1,1500000,4,0.0
8013,5001,1,2,12.54726941821954,2,27,0,2,1500000,1,14.866332532446323
699,20614,1,2,10.922352923113982,2,44,2,2,3200000,1,14.151983508870947
8013,5172,1,2,12.664345234400203,2,60,1,1,2200000,1,14.866332532446323
25,66045,2,1,10.605668802725944,2,31,0,2,3500000,1,14.866332532446323
8013,5088,3,2,12.456539492493274,2,22,0,1,2500000,1,14.866332532446323
8013,5172,1,2,11.462999656200502,2,21,1,1,1300000,4,0.0
8013,5001,3,2,12.406692430605505,2,22,0,1,2500000,4,0.0
8013,5088,1,1,12.104615612472564,2,24,0,2,2000000,1,14.866332532446323
702,68547,3,1,12.18951125973095,2,47,0,1,1600000,1,14.946912992035967
8013,5001,2,2,11.51293546492023,2,29,2,2,2000000,1,14.866332532446323
25,0,1,1,11.258691063428058,2,36,1,1,1600000,4,0.0
8013,5264,2,1,11.805968143664105,2,37,2,2,1400000,1,14.866332532446323
8013,5045,3,2,12.595520154078459,2,40,0,2,2500000,1,14.866332532446323
8082,5360,1,2,11.739925570211359,2,64,0,2,1300000,1,14.978661680269907
8082,5001,2,1,10.7178562946849,2,54,0,1,1500000,4,0.0
8082,5001,2,1,12.611541086966115,2,32,2,2,1450000,4,0.0
8013,5001,2,1,11.65450314919233,2,30,0,2,1800000,1,14.866332532446323
8013,5001,3,1,12.407125995043652,2,21,0,2,1400000,4,0.0
702,68655,1,2,10.99593085205871,2,37,0,1,2000000,1,14.346139397261565
699,68370,2,1,10.443687495508296,2,47,2,2,3500000,1,14.062371417145494
8013,5001,1,1,10.88810960378655,2,27,0,2,2400000,4,0.0
8013,5172,2,2,12.063736893747452,2,33,1,1,2000000,4,0.0
8082,5001,2,2,12.611541086966115,2,40,0,2,2800000,4,0.0
8013,5147,1,2,10.362240631009008,2,32,0,2,6000000,4,0.0
8013,5045,2,1,12.721106402669966,2,54,1,1,2300000,1,14.866332532446323
699,68755,2,1,11.60414547323389,2,31,1,2,2400000,1,14.220976332738882
8013,5088,1,1,11.617834878896966,2,62,0,2,1600000,4,0.0
25,17380,2,1,12.054447108178762,2,22,0,2,1800000,1,14.866332532446323
8013,5665,1,2,13.534502166879475,2,55,1,1,2600000,1,14.866332532446323
8013,5893,1,2,12.552760382935839,2,39,1,1,1300000,1,14.866332532446323
8013,5001,3,1,13.879768102131512,2,26,1,2,2000000,1,14.866332532446323
8082,5001,1,1,11.350418300109132,2,32,1,1,2000000,4,0.0
8082,5001,3,2,13.242025535293005,2,22,0,1,2800000,1,14.062371417145494
8082,5001,2,2,12.156588240431265,2,44,1,2,1984732,4,0.0
8013,5001,1,2,11.230668649163512,2,26,0,2,1985000,4,0.0
25,17174,2,1,11.444560967443572,2,72,0,2,1650000,1,14.866332532446323
8082,5001,2,2,12.28096209796291,2,32,1,2,1588000,4,0.0
8013,5001,1,2,11.370716531152018,2,31,0,2,1500000,1,14.866332532446323
702,68276,2,1,9.105090961257085,2,24,0,1,1300000,4,0.0
8013,5147,1,1,12.060370344107485,2,25,0,1,1600000,4,0.0
8013,5079,2,2,11.225256725762893,2,60,1,1,2400000,1,14.866332532446323
8082,5400,1,2,12.206077645517674,2,64,0,2,4000000,1,14.062371417145494
25,66400,2,1,11.30767094649176,2,53,0,2,1300000,1,14.866332532446323
8082,5001,2,2,12.440144267376073,2,48,0,2,1800000,1,14.731801689838349
8013,5045,1,1,10.40644228192155,2,21,0,2,1400000,4,0.0
8013,5045,1,1,13.894443727250762,2,47,2,2,1773000,4,0.0
8082,5001,2,1,11.84933341381074,2,59,0,1,3500000,4,13.815511557963774
699,68001,1,1,10.329343350292026,2,51,0,2,1800000,1,14.946912992035967
699,68547,3,1,11.77684236962173,2,27,0,1,2200000,1,14.731801689838349
8013,5318,3,1,13.216128728210919,2,37,1,1,1300000,1,14.866332532446323
8013,5837,1,2,8.294299608857235,2,44,0,2,3000000,4,0.0
8013,5001,1,1,11.747167202950472,2,65,0,2,1300000,4,0.0
8082,5001,3,1,10.834351576259744,2,39,0,2,1300000,1,15.319588176962746
8013,5001,2,2,12.840896616491845,2,50,0,2,1000000,1,14.866332532446323
101,63190,2,1,11.279112699468135,2,42,0,1,1500000,1,14.731801689838349
8013,5001,1,1,12.216027926866138,2,36,2,2,1800000,1,14.866332532446323
8082,5360,2,2,12.769637767426776,2,52,1,2,1560000,1,15.176487367510099
8013,5001,1,1,10.861380774264797,2,23,1,2,1400000,4,13.815511557963774
8082,5001,2,2,11.870606902224587,2,37,0,2,2800000,4,14.077875591662238
8013,5212,3,1,12.611541086966115,2,47,1,2,1400000,1,14.866332532446323
8013,5250,1,2,9.210440366976517,2,47,0,2,1300000,1,14.866332532446323
8013,5579,1,2,8.294299608857235,2,42,0,1,1600000,1,14.866332532446323
8013,5001,2,2,12.187333152906007,2,19,0,2,1650000,1,14.866332532446323
8082,5001,2,2,12.30592250537653,2,39,0,2,1700000,1,14.731801689838349
8013,5001,1,1,12.450233772066854,2,18,0,1,1600000,4,0.0
8013,5001,2,2,13.312340555009161,2,38,2,1,2800000,4,0.0
8082,5001,4,1,12.319405795112926,2,22,0,1,1300000,4,0.0
8013,5001,2,2,9.210440366976517,2,21,0,2,2000000,4,0.0
8013,5001,2,2,12.491924293777227,2,62,1,2,1800000,1,14.866332532446323
8013,5001,2,1,10.884910379348065,2,41,2,2,1400000,4,0.0
8013,5579,1,1,10.589962523328008,2,26,1,2,1368000,4,0.0
8082,5001,3,2,12.206077645517674,2,48,1,2,1500000,1,15.319588176962746
8082,5001,2,2,11.652696102959753,2,25,1,2,2000000,4,0.0
8013,5001,2,2,10.901395137082606,2,23,0,2,1700000,1,13.815511557963774
8013,5001,2,1,8.699681400989514,2,40,0,1,1300000,4,0.0
699,20770,2,1,12.608222263470019,2,39,1,2,4500000,4,0.0
8013,5147,1,2,11.291118519999648,2,18,0,2,1800000,4,0.0
8013,5001,1,2,12.100717685412471,2,36,0,2,2500000,4,0.0
8013,5659,1,2,10.628714626559486,2,24,0,1,6000000,4,13.592368256649284
8013,5001,1,2,10.449438978277493,2,25,0,2,4000000,4,0.0
25,17873,3,1,10.90608441277055,2,36,0,2,2300000,1,14.946912992035967
702,68001,3,1,10.308985993422082,2,26,0,2,1400000,1,14.062371417145494
8013,5266,2,1,11.884316592744641,2,22,0,2,1780000,4,0.0
8013,5837,1,2,8.517393171418904,2,66,0,2,1900000,1,14.866332532446323
8013,5101,2,2,11.918397239722838,2,41,1,2,2000000,1,13.997832948091215
8082,5001,1,2,10.819798284210286,2,42,0,2,2500000,1,14.403297778421795
8082,5001,2,2,12.506180941677357,2,46,1,1,1900000,1,15.176487367510099
8013,5147,1,2,12.881452925295958,2,47,0,2,2200000,1,14.866332532446323
8082,5001,3,2,12.243854824489109,2,29,1,2,2000000,4,0.0
8013,5837,1,1,13.374036852331384,2,30,1,1,1800000,4,0.0
8013,5045,3,2,12.521244633980682,2,26,0,1,2900000,4,0.0
699,68001,1,1,10.329343350292026,2,24,1,2,2000000,4,0.0
8013,5837,1,2,9.210440366976517,2,36,0,2,1870000,4,0.0
8013,5172,1,2,11.672507084794592,2,37,0,2,1800000,4,12.765691290604371
8013,5579,1,1,11.859892438684083,2,38,1,2,1600000,4,0.0
8013,5001,2,2,10.819798284210286,2,30,0,1,1850000,4,0.0
8013,5001,1,1,12.528518397918246,2,34,1,2,3100000,4,0.0
8082,5001,1,2,13.067548098631017,2,69,0,2,1300000,1,14.062371417145494
8013,5001,1,1,13.0404784739296,2,43,1,2,2100000,4,0.0
8013,5360,2,1,11.112462823634855,2,37,2,2,1500000,4,12.765691290604371
8013,5001,1,2,10.203629181337648,2,35,3,2,150000,4,0.0
8082,5001,2,2,12.364080163898848,2,23,0,2,1900000,1,14.062371417145494
8013,5001,1,2,11.186350092426327,2,62,0,2,1820000,1,14.866332532446323
8013,5001,2,1,11.848068246829381,2,61,0,2,2800000,4,0.0
699,68307,3,1,11.66070733548944,2,33,0,1,2500000,4,0.0
8013,5001,2,1,11.096030281727145,2,63,1,1,1500000,4,0.0
8013,5250,1,2,11.156264806643742,2,23,1,1,1900000,1,12.765691290604371
8013,5579,1,1,12.679380185845941,2,25,0,2,1700000,4,0.0
8013,5088,3,1,13.256387148790532,2,22,0,1,2500000,1,14.866332532446323
8013,5001,1,2,11.031674824544641,2,54,0,2,1800000,4,0.0
8082,5001,3,2,13.122365377402328,2,58,2,2,1850000,1,14.151983508870947
8082,5001,2,1,12.90378688119919,2,20,0,2,1600000,1,15.176487367510099
8013,5001,3,2,12.198891925760945,2,25,1,1,1800000,4,0.0
8013,5893,1,2,10.873432788945776,2,25,1,1,1300000,4,0.0
8082,5266,3,2,12.899222326086994,2,42,0,1,2200000,4,0.0
8082,5001,3,2,12.899222326086994,2,66,0,1,3500000,4,0.0
8013,5425,1,1,10.950824090522445,2,43,0,2,1500000,1,14.866332532446323
8013,5001,1,1,11.846908892788852,2,20,0,2,1900000,1,14.866332532446323
702,68307,1,1,10.528061416440826,2,35,0,1,2000000,4,0.0
8013,5837,1,2,9.210440366976517,2,45,0,2,2300000,1,14.866332532446323
8013,5001,1,1,11.353132229156781,2,38,0,2,1600000,1,14.866332532446323
8013,5088,1,2,9.210440366976517,2,42,1,2,2500000,4,13.592368256649284
8013,5250,1,1,9.210440366976517,2,29,1,2,1800000,4,0.0
8013,5001,2,2,12.00147480447179,2,66,0,1,1500000,4,0.0
8082,5001,2,2,11.74325116281265,2,19,0,1,1400000,1,14.403297778421795
8013,5001,1,2,9.90353755128617,2,55,0,1,1300000,4,0.0
8082,5001,2,2,12.09681008233283,2,64,0,2,2000000,1,14.914123179965662
8013,5001,2,2,12.66361141013083,2,24,0,1,1985000,4,0.0
702,54385,1,1,10.027694355990315,2,50,0,1,3500000,1,14.45736497045232
8013,5088,1,1,15.696495520660463,2,40,3,2,1600000,4,12.765691290604371
8082,5001,2,2,11.51293546492023,2,54,0,2,1400000,1,14.062371417145494
8013,5837,2,1,9.210440366976517,2,28,0,2,1700000,4,13.592368256649284
8013,5001,2,1,13.586424384194386,2,47,2,1,1650000,4,0.0
8082,5001,2,2,12.206077645517674,2,41,0,1,6500000,4,0.0
8013,5837,1,2,8.517393171418904,2,43,0,1,2500000,1,14.866332532446323
8013,5001,2,1,11.266679598372296,2,45,1,1,1900000,4,13.815511557963774
8013,5147,1,2,12.378697339345264,2,21,0,1,2200000,4,0.0
8013,5001,1,2,13.022072213067467,2,27,0,2,1600000,4,0.0
8013,5001,2,2,11.51293546492023,2,27,1,1,1700000,1,14.866332532446323
8013,5585,1,2,10.819798284210286,2,21,1,2,1850000,1,14.866332532446323
8013,5088,2,2,11.502471007066369,2,21,0,2,1500000,1,14.866332532446323
8013,5001,2,2,12.479369241394103,2,37,0,1,2800000,4,0.0
25,5129,3,1,12.190486815036431,2,20,0,1,2000000,1,14.866332532446323
702,68502,2,1,8.313852267398207,2,47,1,2,2000000,4,0.0
101,5059,2,2,12.149507585033072,2,65,0,2,1230000,1,15.176487367510099
8013,5837,1,1,9.84548760823814,2,59,0,2,1400000,4,0.0
8013,5837,1,1,10.36841582391508,2,28,0,1,3100000,1,14.866332532446323
8013,5088,1,2,10.714439990727769,2,43,0,2,2500000,1,14.866332532446323
8013,5585,2,2,11.565935285283844,2,34,1,2,1850000,1,14.866332532446323
8013,5250,1,1,9.61587214452889,2,36,1,2,1300000,4,0.0
702,68001,1,1,11.187098367272093,2,41,0,2,1600000,1,14.062371417145494
8013,5001,3,2,16.186963007901984,2,72,0,1,1650000,4,0.0
8013,5001,2,1,11.404047659784363,2,26,0,1,2500000,4,0.0
25,17524,1,1,11.622909276705302,2,44,0,2,3500000,4,0.0
101,5059,1,1,10.915106645867503,2,25,0,2,1500000,1,14.062371417145494
8013,5045,1,2,11.30310526235444,2,22,0,2,3000000,1,14.866332532446323
8082,5001,2,1,12.206077645517674,2,23,2,1,1500000,4,0.0
699,68001,3,2,11.067809551232273,2,64,0,1,7000000,1,14.151983508870947
8013,5088,3,2,12.424231795328415,2,74,2,1,2100000,4,0.0
8013,5360,1,2,11.741327167943417,2,19,0,1,1900000,4,0.0
8013,5837,1,1,8.699681400989514,2,29,0,2,1300000,1,14.866332532446323
699,20770,1,1,12.057543634470969,2,34,1,2,2000000,1,14.731801689838349
699,68575,2,1,9.915169057309965,2,42,0,1,2000000,1,15.176487367510099
8013,5001,1,1,11.227972997089314,2,30,1,1,1950000,1,14.866332532446323
8013,5266,2,2,12.750975005626119,2,18,0,1,2550000,1,14.866332532446323
8013,5212,3,2,12.429220196836383,2,54,1,1,3000000,4,12.765691290604371
8082,5001,2,2,12.206077645517674,2,54,0,1,7000000,1,13.478771285692215
8013,5308,2,1,11.724967623213264,2,39,2,2,1550000,4,0.0
8013,5001,2,2,11.357440562129833,2,37,1,2,2200000,1,14.866332532446323
8013,5001,1,2,13.480039220276565,2,59,0,2,2300000,4,0.0
8082,5001,2,2,12.611541086966115,2,30,0,2,1850000,1,14.914123179965662
8013,5001,1,1,11.308456453920828,2,29,2,1,1300000,4,0.0
8013,5001,2,2,11.702338484466786,2,63,0,2,2600000,1,14.866332532446323
8013,5001,2,2,12.062617893117332,2,26,0,1,1300000,1,14.866332532446323
8013,5837,1,1,9.90353755128617,2,31,0,2,2000000,1,14.866332532446323
8013,5001,2,2,11.798059293404323,2,64,0,1,2200000,4,0.0
8013,5001,1,1,11.069711759614258,2,35,0,1,1900000,1,14.866332532446323
8013,5001,2,2,12.117225038246561,2,26,0,2,1300000,1,14.866332532446323
25,17653,2,1,12.074025864609842,2,72,0,1,1246000,4,0.0
25,17174,1,1,10.148353455922653,2,22,0,2,1200000,4,0.0
8013,5001,2,1,12.446820330792741,2,32,2,2,1500000,4,0.0
8082,5001,3,2,12.100717685412471,2,27,0,2,3000000,1,14.784089329303002
8013,17777,1,2,11.901637690579358,2,43,4,1,1900000,4,0.0
699,68679,3,1,11.551809583020194,2,55,0,2,2200000,1,15.319588176962746
699,68533,2,1,9.454462329675584,2,40,1,2,2500000,1,14.062371417145494
25,5129,6,1,11.51622999897853,2,39,0,2,5000000,1,14.062371417145494
8013,5045,1,2,12.49939876036704,2,30,1,2,2000000,1,14.866332532446323
8082,5001,2,2,11.51293546492023,2,35,0,1,1450000,1,14.062371417145494
702,68276,2,1,11.365260374831925,2,27,0,1,1800000,1,14.77102238760702
8013,5360,3,1,13.40746111333333,2,31,1,2,2000000,1,14.866332532446323
8013,5212,3,1,12.833512622308945,2,40,0,1,5200000,1,14.866332532446323
8013,5147,2,2,12.206077645517674,2,43,0,1,2000000,1,14.866332532446323
8013,5045,2,1,12.196941079397673,2,21,0,2,1400000,4,0.0
8082,5541,3,1,12.711021032123288,2,66,0,1,2500000,1,14.062371417145494
8013,5837,2,1,10.47835782550502,2,42,0,1,2100000,4,0.0
8082,5001,1,2,11.767575435251748,2,59,0,2,1400000,1,14.062371417145494
8013,5360,2,2,13.339921760664327,2,36,0,2,1900000,4,12.765691290604371
8013,5088,2,2,11.69660443339735,2,30,0,2,1689000,4,0.0
8013,5147,1,2,10.460557244776187,2,21,0,2,1900000,4,0.0
8013,5284,2,2,11.407576060361786,2,42,0,2,1400000,4,0.0
8082,5001,2,2,11.804870936207967,2,36,0,2,1400000,4,0.0
25,17442,1,1,9.491677356868124,2,27,0,1,1800000,4,0.0
699,68001,2,1,11.371995340536024,2,51,0,2,4000000,1,14.648420115681892
8082,5001,1,2,11.002116507732017,2,33,1,2,1420000,4,0.0
8013,5001,2,2,12.9800230137562,2,36,0,2,1700000,4,0.0
8013,5001,2,2,11.897806840799129,2,45,0,1,1750000,1,14.866332532446323
8013,5001,1,2,8.294299608857235,2,36,1,2,1400000,4,0.0
8013,5001,2,1,12.155394951095769,2,25,0,1,1800000,1,14.866332532446323
8013,5266,3,2,12.596887629370677,2,41,0,2,6500000,4,13.997832948091215
699,68276,2,1,11.295913079586258,2,23,0,2,2000000,1,15.176487367510099
8013,5101,2,1,10.819798284210286,2,33,2,1,1500000,4,0.0
8082,5001,3,2,12.611541086966115,2,38,2,1,1900000,1,14.914123179965662
699,68276,3,1,12.089572536571293,2,72,0,1,2400000,1,14.062371417145494
8013,5001,3,1,11.82571226020526,2,22,1,2,1700000,4,0.0
699,5615,1,1,11.039941398631113,2,26,0,1,2300000,1,14.978661680269907
8082,5001,2,2,12.095185776561632,2,52,1,1,2000000,1,14.062371417145494
25,17380,1,1,12.332220597518186,2,54,0,1,1600000,1,14.866332532446323
8082,5360,3,1,12.506951012613767,2,26,1,2,1300000,4,0.0
8013,5837,2,1,11.95158031592271,2,26,0,2,1300000,1,14.866332532446323
25,0,2,2,11.340867061382555,2,44,1,2,2500000,1,14.151983508870947
8013,5001,2,1,12.407992560392756,2,38,0,2,1500000,4,0.0
8013,5001,4,2,12.497155179852577,2,34,0,1,2700000,4,0.0
8082,5001,2,1,11.982935344196433,2,37,1,2,2200000,1,14.151983508870947
8013,5147,2,1,12.736450865337135,2,24,0,2,1200000,1,14.866332532446323
8013,5001,2,1,11.00334906060467,2,56,0,2,800000,1,14.866332532446323
8082,5001,3,2,11.918397239722838,2,47,3,1,2200000,1,14.151983508870947
8013,5079,2,1,9.61587214452889,2,51,3,1,1600000,4,0.0
8013,5001,2,2,12.832216937558748,2,29,0,1,1500000,4,0.0
8013,5001,1,2,11.559350930680873,2,46,0,2,1300000,1,14.866332532446323
8082,5001,2,2,12.206077645517674,2,23,0,1,1400000,4,13.815511557963774
702,68001,3,1,11.275949181024878,2,26,0,2,150000,4,0.0
8013,5001,2,1,11.839239134772955,2,27,1,2,2800000,4,0.0
8013,5001,2,2,11.187070663371383,2,19,0,2,1870000,4,0.0
8082,5001,2,1,12.07254696717504,2,32,0,2,1400000,1,13.815511557963774
8013,5001,2,1,12.100717685412471,2,28,1,1,2300000,1,14.866332532446323
8013,5001,3,2,9.90353755128617,2,50,0,1,2000000,4,0.0
8013,5001,1,1,12.456874164517817,2,19,0,2,1900000,4,0.0
699,20614,1,1,10.811443647620225,2,27,0,2,2100000,4,0.0
8013,5001,2,2,11.695255355062795,2,23,0,1,2500000,4,0.0
8013,5001,1,1,11.51293546492023,2,18,0,2,800000,4,0.0
8013,5376,2,2,11.218460440221616,2,30,1,2,1650000,4,0.0
8013,5837,1,1,8.294299608857235,2,21,0,2,1800000,4,0.0
8082,5001,2,2,11.289794413577894,2,22,0,2,1350000,4,13.815511557963774
8013,5038,1,2,12.232777865613036,2,26,0,2,1800000,4,0.0
8013,5001,1,1,10.666044184468241,2,27,1,1,2500000,4,0.0
25,17486,2,1,9.744667655527264,2,19,0,2,1350000,4,0.0
8013,5001,2,2,9.90353755128617,2,52,0,2,2000000,4,0.0
8013,5360,2,1,12.236582451734746,2,34,1,1,1400000,4,13.592368256649284
8082,5001,2,2,13.384729180332174,2,21,0,2,1900000,4,13.815511557963774
8082,5001,1,2,12.704253662138079,2,69,0,1,2500000,1,14.062371417145494
8013,5088,1,1,8.294299608857235,2,26,0,2,1950000,4,0.0
8082,5001,2,1,12.60734229834417,2,32,1,2,1350000,1,14.062371417145494
8013,5360,2,1,11.638103313698457,2,40,0,2,2500000,1,14.866332532446323
699,68001,1,2,9.827362162146636,2,66,0,2,2000000,1,14.151983508870947
8013,5001,2,1,11.289794413577894,2,49,0,1,1500000,1,14.866332532446323
8013,5001,2,1,13.664067708652599,2,38,1,2,2200000,4,0.0
8013,5887,1,2,11.876227401804758,2,32,0,2,1980000,1,0.0
699,68001,2,1,10.515451792270389,2,49,0,2,2000000,4,0.0
8013,5854,1,2,8.517393171418904,2,28,0,2,1540000,1,14.866332532446323
8013,5890,2,2,12.084735175349207,2,66,0,1,2500000,1,14.866332532446323
8013,5837,1,1,14.866332532446323,2,53,1,2,2000000,4,12.765691290604371
8082,5088,3,1,11.743941943302941,2,40,1,1,1400000,1,14.062371417145494
702,68307,2,1,10.960409414150028,2,28,0,2,1800000,4,0.0
8082,5001,1,1,11.259335592686217,2,34,0,1,1500000,4,0.0
25,66170,3,1,11.575130014513885,2,63,0,1,1500000,1,14.866332532446323
8013,5001,2,1,12.310256969745963,2,52,0,1,1800000,4,0.0
8013,5001,3,2,12.690197967646206,2,35,0,1,1700000,1,14.866332532446323
8013,5001,2,2,12.40542337931699,2,21,1,1,3000000,4,0.0
8013,5360,3,1,12.911071812995248,2,39,2,1,1800000,4,0.0
8013,5147,2,2,11.51293546492023,1,37,0,1,2000000,1,14.866332532446323
8013,5001,2,2,10.902997480161027,2,52,0,2,2000000,4,0.0
8013,5837,1,1,8.699681400989514,2,21,0,2,1300000,1,14.866332532446323
8082,5001,1,1,11.407576060361786,2,58,0,2,2800000,1,14.731801689838349
8013,5690,2,2,10.067687568216387,2,30,2,2,1400000,4,0.0
8013,5837,1,1,14.62639232856269,2,23,0,2,1400000,4,0.0
8013,5001,3,2,12.111767460549332,2,34,1,1,5000000,1,14.866332532446323
8013,5284,1,2,10.362840918533156,2,23,0,2,1600000,4,0.0
8082,5001,2,2,12.002940033147102,2,69,1,2,1400000,1,14.77102238760702
8013,5001,1,2,9.210440366976517,2,37,0,1,1870000,4,0.0
8013,5234,1,2,11.1133131955373,2,57,1,1,1500000,4,12.765691290604371
702,68547,2,1,12.718830401525954,2,26,1,2,1800000,1,14.77102238760702
8013,5001,2,1,8.517393171418904,2,38,1,2,1400000,1,14.866332532446323
8082,5001,2,2,11.51293546492023,2,44,0,2,1900000,1,15.176487367510099
8013,5154,2,1,13.723992678291328,2,40,0,1,1800000,1,14.866332532446323
8082,5001,3,1,12.345838935721968,2,35,0,2,1760000,4,0.0
8013,5001,2,2,12.801000418583659,2,43,1,2,2500000,1,14.866332532446323
8013,5001,2,2,11.116157427465051,2,34,1,1,1800000,1,14.866332532446323
8013,5001,3,2,12.858426476992912,2,21,0,2,2200000,1,14.866332532446323
8013,5001,1,2,12.311994503605861,2,53,0,2,1600000,4,0.0
8013,5001,4,2,13.017005083966255,2,46,0,1,1600000,4,13.815511557963774
8013,5837,1,2,8.517393171418904,2,37,0,2,2500000,1,14.866332532446323
101,63401,2,1,10.981914140544825,2,24,0,1,2500000,1,14.062371417145494
8082,5001,1,1,11.370993169080842,2,34,1,2,1800000,4,0.0
101,5059,1,1,10.199770035207079,2,22,0,1,1700000,4,0.0
8013,5172,1,2,11.145218462464666,2,58,0,2,1300000,4,0.0
8013,5001,2,1,9.90353755128617,2,30,2,2,1500000,4,0.0
8013,5001,3,1,13.413161091200983,2,21,1,1,2500000,1,14.077875591662238
8013,5088,2,1,12.31618634688165,2,36,0,1,1550000,4,0.0
8082,5001,2,2,12.625680603719758,2,25,0,2,1500000,1,15.150511887854474
8013,5837,1,2,10.906011025007926,2,41,0,2,1600000,4,0.0
699,13670,1,2,11.502248670306113,2,63,1,1,5400000,1,14.151983508870947
25,17380,2,1,11.770733210407759,2,51,0,1,3000000,1,14.866332532446323
8013,5001,3,2,12.283038316285214,2,34,0,1,3500000,1,14.866332532446323
8013,5045,1,1,12.998404309261216,2,20,0,2,2000000,4,0.0
8013,5001,3,2,13.584444455960327,2,28,0,2,2500000,4,0.0
8082,5001,1,2,10.736418414365374,2,30,2,1,1600000,1,14.978661680269907
8013,5001,2,1,12.774110015047274,2,50,1,2,1400090,4,0.0
8013,5679,2,1,11.283562613842102,2,20,1,2,1500000,4,0.0
8013,5088,2,2,12.395800044584721,2,52,0,1,2500000,4,12.765691290604371
8082,5001,2,1,12.206077645517674,2,51,0,1,2200000,1,15.498873983050231
8013,5001,2,2,8.294299608857235,2,26,2,2,1200000,4,0.0
699,68276,2,1,11.14875104152993,2,25,0,1,2300000,1,14.062371417145494
8013,5001,3,1,12.212357852172188,2,26,2,1,3000000,4,0.0
8013,5837,2,1,8.517393171418904,2,36,1,1,1800000,4,0.0
699,68001,1,1,10.902445238044054,2,31,0,1,2300000,1,14.062371417145494
8082,5001,2,2,13.110812927042486,2,26,1,1,1300000,4,0.0
8082,5001,2,1,12.383457034544312,2,23,0,2,1500000,1,15.176487367510099
8013,5656,2,2,11.450113452558359,2,23,1,1,1500000,1,14.866332532446323
699,68001,1,1,11.185850931283975,2,44,0,1,3500000,1,14.062371417145494
8013,5837,2,2,9.301825062098361,2,53,0,1,1750000,1,14.866332532446323
8013,5001,1,2,12.829290802263557,2,22,0,2,1500000,4,13.815511557963774
8013,5790,2,1,12.345425808714328,2,32,0,2,2700000,1,14.866332532446323
8013,5284,2,2,11.407576060361786,2,39,1,1,1800000,4,0.0
8013,5585,2,2,12.400820837540556,2,53,1,2,1950000,4,0.0
8013,5172,1,1,11.78404360987134,2,45,0,1,4500000,1,14.866332532446323
699,68655,1,2,12.96311438993169,2,44,1,2,5400000,1,14.978661680269907
699,68001,4,1,12.80656436938813,2,39,3,1,3000000,1,14.062371417145494
8013,5001,2,1,11.476956259930459,2,30,2,2,1350000,4,0.0
8013,5001,1,2,11.850261614025895,2,36,0,1,1950000,4,0.0
8013,5837,1,1,12.451580246777294,2,33,0,2,1860000,1,14.866332532446323
8013,5837,1,2,11.002116507732017,2,19,1,1,1300000,4,12.765691290604371
8082,5001,4,1,12.611541086966115,2,57,1,1,2400000,4,0.0
8013,5001,1,2,12.322761749728329,2,69,0,2,1436000,1,14.866332532446323
8082,5360,2,2,10.478582911319936,2,38,1,1,1900000,1,14.062371417145494
8082,5001,2,2,11.532737896139919,2,41,0,2,2140000,1,14.346139397261565
8082,5001,2,1,11.695255355062795,2,60,0,2,1500000,1,14.062371417145494
8013,5147,1,2,8.294299608857235,2,22,0,2,1360000,4,0.0
8013,5045,1,1,12.6167474926839,2,23,0,1,1800000,4,0.0
8013,5088,1,2,10.308985993422082,2,40,0,2,1870000,4,0.0
8013,5837,1,1,10.301995180076794,2,20,1,2,1600000,1,14.866332532446323
8013,5001,3,1,12.183939504695706,2,23,0,1,1800000,4,0.0
8013,5001,1,2,11.157792189193067,2,36,0,1,1590000,4,13.815511557963774
8082,5001,4,1,12.611541086966115,2,53,2,1,1540000,4,0.0
8013,5837,1,2,10.678214720088496,2,20,1,2,2500000,1,14.866332532446323
699,68689,2,1,10.021537219309943,2,34,0,2,2500000,4,0.0
8013,5154,1,1,11.918397239722838,2,20,0,2,1400000,1,14.866332532446323
8013,5147,1,2,13.353052786984593,2,31,1,1,1600000,4,0.0
